	FileName	Category	Stim_Set	Object
85	10014.png	Out_R	ShadingTex1	2
86	10015.png	Out_L	ShadingTex1	2
87	10016.png	Face_C	ShadingTex1	0
88	10017.png	Face_R	ShadingTex1	0
89	10018.png	Face_L	ShadingTex1	0
90	10019.png	In_C	ShadingTex1	3
91	10020.png	In_R	ShadingTex1	3
92	10021.png	In_L	ShadingTex1	3
93	10022.png	Out_C	ShadingTex1	3
94	10023.png	Out_R	ShadingTex1	3
95	10024.png	Out_L	ShadingTex1	3
96	10025.png	In_C	ShadingTex1	4
97	10026.png	In_R	ShadingTex1	4
98	10027.png	In_L	ShadingTex1	4
99	10028.png	Out_C	ShadingTex1	4
100	10029.png	Out_R	ShadingTex1	4
101	10030.png	Out_L	ShadingTex1	4
102	10031.png	In_C	ShadingTex1	5
103	10032.png	In_R	ShadingTex1	5
104	10033.png	In_L	ShadingTex1	5
105	10034.png	Out_C	ShadingTex1	5
106	10035.png	Out_R	ShadingTex1	5
107	10036.png	Out_L	ShadingTex1	5
108	10037.png	In_C	ShadingTex1	6
109	10038.png	In_R	ShadingTex1	6
110	10039.png	In_L	ShadingTex1	6
111	10040.png	Out_C	ShadingTex1	6
112	10041.png	Out_R	ShadingTex1	6
113	10042.png	Out_L	ShadingTex1	6
114	10043.png	In_C	ShadingTex1	7
115	10044.png	In_R	ShadingTex1	7
116	10045.png	In_L	ShadingTex1	7
117	10046.png	Out_C	ShadingTex1	7
118	10047.png	Out_R	ShadingTex1	7
119	10048.png	Out_L	ShadingTex1	7
120	10049.png	In_C	ShadingTex1	8
121	10050.png	In_R	ShadingTex1	8
122	10051.png	In_L	ShadingTex1	8
123	10052.png	Out_C	ShadingTex1	8
124	10053.png	Out_R	ShadingTex1	8
125	10054.png	Out_L	ShadingTex1	8
126	10055.png	In_C	ShadingTex1	9
127	10056.png	In_R	ShadingTex1	9
128	10057.png	In_L	ShadingTex1	9
129	10058.png	Out_C	ShadingTex1	9
130	10059.png	Out_R	ShadingTex1	9
131	10060.png	Out_L	ShadingTex1	9
132	10061.png	In_C	ShadingTex1	10
133	10062.png	In_R	ShadingTex1	10
134	10063.png	In_L	ShadingTex1	10
135	10064.png	Out_C	ShadingTex1	10
136	10065.png	Out_R	ShadingTex1	10
137	10066.png	Out_L	ShadingTex1	10
138	10067.png	In_C	ShadingTex1	11
139	10068.png	In_R	ShadingTex1	11
140	10069.png	In_L	ShadingTex1	11
141	10070.png	Out_C	ShadingTex1	11
142	10071.png	Out_R	ShadingTex1	11
143	10072.png	Out_L	ShadingTex1	11
144	10073.png	Blank_C_Tex	ShadingTex1	0
145	10074.png	Blank_R_Tex	ShadingTex1	0
146	10075.png	Blank_L_Tex	ShadingTex1	0
147	10076.png	In_C_Tex	ShadingTex1	1
148	10077.png	In_R_Tex	ShadingTex1	1
149	10078.png	In_L_Tex	ShadingTex1	1
150	10079.png	Out_C_Tex	ShadingTex1	1
151	10080.png	Out_R_Tex	ShadingTex1	1
152	10081.png	Out_L_Tex	ShadingTex1	1
153	10082.png	In_C_Tex	ShadingTex1	2
154	10083.png	In_R_Tex	ShadingTex1	2
155	10084.png	In_L_Tex	ShadingTex1	2
156	10085.png	Out_C_Tex	ShadingTex1	2
157	10086.png	Out_R_Tex	ShadingTex1	2
158	10087.png	Out_L_Tex	ShadingTex1	2
159	10088.png	Face_C_Tex	ShadingTex1	0
160	10089.png	Face_R_Tex	ShadingTex1	0
161	10090.png	Face_L_Tex	ShadingTex1	0
162	10091.png	In_C_Tex	ShadingTex1	3
163	10092.png	In_R_Tex	ShadingTex1	3
164	10093.png	In_L_Tex	ShadingTex1	3
165	10094.png	Out_C_Tex	ShadingTex1	3
166	10095.png	Out_R_Tex	ShadingTex1	3
167	10096.png	Out_L_Tex	ShadingTex1	3
168	10097.png	In_C_Tex	ShadingTex1	4
169	10098.png	In_R_Tex	ShadingTex1	4
170	10099.png	In_L_Tex	ShadingTex1	4
171	10100.png	Out_C_Tex	ShadingTex1	4
172	10101.png	Out_R_Tex	ShadingTex1	4
173	10102.png	Out_L_Tex	ShadingTex1	4
174	10103.png	In_C_Tex	ShadingTex1	5
175	10104.png	In_R_Tex	ShadingTex1	5
176	10105.png	In_L_Tex	ShadingTex1	5
177	10106.png	Out_C_Tex	ShadingTex1	5
178	10107.png	Out_R_Tex	ShadingTex1	5
179	10108.png	Out_L_Tex	ShadingTex1	5
180	10109.png	In_C_Tex	ShadingTex1	6
181	10110.png	In_R_Tex	ShadingTex1	6
182	10111.png	In_L_Tex	ShadingTex1	6
183	10112.png	Out_C_Tex	ShadingTex1	6
184	10113.png	Out_R_Tex	ShadingTex1	6
185	10114.png	Out_L_Tex	ShadingTex1	6
186	10115.png	In_C_Tex	ShadingTex1	7
187	10116.png	In_R_Tex	ShadingTex1	7
188	10117.png	In_L_Tex	ShadingTex1	7
189	10118.png	Out_C_Tex	ShadingTex1	7
190	10119.png	Out_R_Tex	ShadingTex1	7
191	10120.png	Out_L_Tex	ShadingTex1	7
192	10121.png	In_C_Tex	ShadingTex1	8
193	10122.png	In_R_Tex	ShadingTex1	8
194	10123.png	In_L_Tex	ShadingTex1	8
195	10124.png	Out_C_Tex	ShadingTex1	8
196	10125.png	Out_R_Tex	ShadingTex1	8
197	10126.png	Out_L_Tex	ShadingTex1	8
198	10127.png	In_C_Tex	ShadingTex1	9
199	10128.png	In_R_Tex	ShadingTex1	9
200	10129.png	In_L_Tex	ShadingTex1	9
201	10130.png	Out_C_Tex	ShadingTex1	9
202	10131.png	Out_R_Tex	ShadingTex1	9
203	10132.png	Out_L_Tex	ShadingTex1	9
204	10133.png	In_C_Tex	ShadingTex1	10
205	10134.png	In_R_Tex	ShadingTex1	10
206	10135.png	In_L_Tex	ShadingTex1	10
207	10136.png	Out_C_Tex	ShadingTex1	10
208	10137.png	Out_R_Tex	ShadingTex1	10
209	10138.png	Out_L_Tex	ShadingTex1	10
210	10139.png	In_C_Tex	ShadingTex1	11
211	10140.png	In_R_Tex	ShadingTex1	11
212	10141.png	In_L_Tex	ShadingTex1	11
213	10142.png	Out_C_Tex	ShadingTex1	11
214	10143.png	Out_R_Tex	ShadingTex1	11
215	10144.png	Out_L_Tex	ShadingTex1	11
216	10145.png	Blank_C	ShadingTex1	0
217	10146.png	Blank_R	ShadingTex1	0
218	10147.png	Blank_L	ShadingTex1	0
219	10148.png	In_C	ShadingTex1	1
220	10149.png	In_R	ShadingTex1	1
221	10150.png	In_L	ShadingTex1	1
222	10151.png	Out_C	ShadingTex1	1
223	10152.png	Out_R	ShadingTex1	1
224	10153.png	Out_L	ShadingTex1	1
225	10154.png	In_C	ShadingTex1	2
226	10155.png	In_R	ShadingTex1	2
227	10156.png	In_L	ShadingTex1	2
228	10157.png	Out_C	ShadingTex1	2
229	10158.png	Out_R	ShadingTex1	2
230	10159.png	Out_L	ShadingTex1	2
231	10160.png	Face_C	ShadingTex1	0
232	10161.png	Face_R	ShadingTex1	0
233	10162.png	Face_L	ShadingTex1	0
234	10163.png	In_C	ShadingTex1	3
235	10164.png	In_R	ShadingTex1	3
236	10165.png	In_L	ShadingTex1	3
237	10166.png	Out_C	ShadingTex1	3
238	10167.png	Out_R	ShadingTex1	3
239	10168.png	Out_L	ShadingTex1	3
240	10169.png	In_C	ShadingTex1	4
241	10170.png	In_R	ShadingTex1	4
242	10171.png	In_L	ShadingTex1	4
243	10172.png	Out_C	ShadingTex1	4
244	10173.png	Out_R	ShadingTex1	4
245	10174.png	Out_L	ShadingTex1	4
246	10175.png	In_C	ShadingTex1	5
247	10176.png	In_R	ShadingTex1	5
248	10177.png	In_L	ShadingTex1	5
249	10178.png	Out_C	ShadingTex1	5
250	10179.png	Out_R	ShadingTex1	5
251	10180.png	Out_L	ShadingTex1	5
252	10181.png	In_C	ShadingTex1	6
253	10182.png	In_R	ShadingTex1	6
254	10183.png	In_L	ShadingTex1	6
255	10184.png	Out_C	ShadingTex1	6
256	10185.png	Out_R	ShadingTex1	6
257	10186.png	Out_L	ShadingTex1	6
258	10187.png	In_C	ShadingTex1	7
259	10188.png	In_R	ShadingTex1	7
260	10189.png	In_L	ShadingTex1	7
261	10190.png	Out_C	ShadingTex1	7
262	10191.png	Out_R	ShadingTex1	7
263	10192.png	Out_L	ShadingTex1	7
264	10193.png	In_C	ShadingTex1	8
265	10194.png	In_R	ShadingTex1	8
266	10195.png	In_L	ShadingTex1	8
267	10196.png	Out_C	ShadingTex1	8
268	10197.png	Out_R	ShadingTex1	8
269	10198.png	Out_L	ShadingTex1	8
270	10199.png	In_C	ShadingTex1	9
271	10200.png	In_R	ShadingTex1	9
272	10201.png	In_L	ShadingTex1	9
273	10202.png	Out_C	ShadingTex1	9
274	10203.png	Out_R	ShadingTex1	9
275	10204.png	Out_L	ShadingTex1	9
276	10205.png	In_C	ShadingTex1	10
277	10206.png	In_R	ShadingTex1	10
278	10207.png	In_L	ShadingTex1	10
279	10208.png	Out_C	ShadingTex1	10
280	10209.png	Out_R	ShadingTex1	10
281	10210.png	Out_L	ShadingTex1	10
282	10211.png	In_C	ShadingTex1	11
283	10212.png	In_R	ShadingTex1	11
284	10213.png	In_L	ShadingTex1	11
285	10214.png	Out_C	ShadingTex1	11
286	10215.png	Out_R	ShadingTex1	11
287	10216.png	Out_L	ShadingTex1	11
288	10217.png	Blank_C_Tex	ShadingTex1	0
289	10218.png	Blank_R_Tex	ShadingTex1	0
290	10219.png	Blank_L_Tex	ShadingTex1	0
291	10220.png	In_C_Tex	ShadingTex1	1
292	10221.png	In_R_Tex	ShadingTex1	1
293	10222.png	In_L_Tex	ShadingTex1	1
294	10223.png	Out_C_Tex	ShadingTex1	1
295	10224.png	Out_R_Tex	ShadingTex1	1
296	10225.png	Out_L_Tex	ShadingTex1	1
297	10226.png	In_C_Tex	ShadingTex1	2
298	10227.png	In_R_Tex	ShadingTex1	2
299	10228.png	In_L_Tex	ShadingTex1	2
300	10229.png	Out_C_Tex	ShadingTex1	2
301	10230.png	Out_R_Tex	ShadingTex1	2
302	10231.png	Out_L_Tex	ShadingTex1	2
303	10232.png	Face_C_Tex	ShadingTex1	0
304	10233.png	Face_R_Tex	ShadingTex1	0
305	10234.png	Face_L_Tex	ShadingTex1	0
306	10235.png	In_C_Tex	ShadingTex1	3
307	10236.png	In_R_Tex	ShadingTex1	3
308	10237.png	In_L_Tex	ShadingTex1	3
309	10238.png	Out_C_Tex	ShadingTex1	3
310	10239.png	Out_R_Tex	ShadingTex1	3
311	10240.png	Out_L_Tex	ShadingTex1	3
312	10241.png	In_C_Tex	ShadingTex1	4
313	10242.png	In_R_Tex	ShadingTex1	4
314	10243.png	In_L_Tex	ShadingTex1	4
315	10244.png	Out_C_Tex	ShadingTex1	4
316	10245.png	Out_R_Tex	ShadingTex1	4
317	10246.png	Out_L_Tex	ShadingTex1	4
318	10247.png	In_C_Tex	ShadingTex1	5
319	10248.png	In_R_Tex	ShadingTex1	5
320	10249.png	In_L_Tex	ShadingTex1	5
321	10250.png	Out_C_Tex	ShadingTex1	5
322	10251.png	Out_R_Tex	ShadingTex1	5
323	10252.png	Out_L_Tex	ShadingTex1	5
324	10253.png	In_C_Tex	ShadingTex1	6
325	10254.png	In_R_Tex	ShadingTex1	6
326	10255.png	In_L_Tex	ShadingTex1	6
327	10256.png	Out_C_Tex	ShadingTex1	6
328	10257.png	Out_R_Tex	ShadingTex1	6
329	10258.png	Out_L_Tex	ShadingTex1	6
330	10259.png	In_C_Tex	ShadingTex1	7
331	10260.png	In_R_Tex	ShadingTex1	7
332	10261.png	In_L_Tex	ShadingTex1	7
333	10262.png	Out_C_Tex	ShadingTex1	7
334	10263.png	Out_R_Tex	ShadingTex1	7
335	10264.png	Out_L_Tex	ShadingTex1	7
336	10265.png	In_C_Tex	ShadingTex1	8
337	10266.png	In_R_Tex	ShadingTex1	8
338	10267.png	In_L_Tex	ShadingTex1	8
339	10268.png	Out_C_Tex	ShadingTex1	8
340	10269.png	Out_R_Tex	ShadingTex1	8
341	10270.png	Out_L_Tex	ShadingTex1	8
342	10271.png	In_C_Tex	ShadingTex1	9
343	10272.png	In_R_Tex	ShadingTex1	9
344	10273.png	In_L_Tex	ShadingTex1	9
345	10274.png	Out_C_Tex	ShadingTex1	9
346	10275.png	Out_R_Tex	ShadingTex1	9
347	10276.png	Out_L_Tex	ShadingTex1	9
348	10277.png	In_C_Tex	ShadingTex1	10
349	10278.png	In_R_Tex	ShadingTex1	10
350	10279.png	In_L_Tex	ShadingTex1	10
351	10280.png	Out_C_Tex	ShadingTex1	10
352	10281.png	Out_R_Tex	ShadingTex1	10
353	10282.png	Out_L_Tex	ShadingTex1	10
354	10283.png	In_C_Tex	ShadingTex1	11
355	10284.png	In_R_Tex	ShadingTex1	11
356	10285.png	In_L_Tex	ShadingTex1	11
357	10286.png	Out_C_Tex	ShadingTex1	11
358	10287.png	Out_R_Tex	ShadingTex1	11
359	10288.png	Out_L_Tex	ShadingTex1	11
360	20001.png	Body_Tex_CTR	ShadingTex2	1
361	20002.png	Body_Shading_CTR	ShadingTex2	1
362	20003.png	Body_Tex	ShadingTex2	1
363	20004.png	Body_Shading	ShadingTex2	1
364	20005.png	Body_Tex_CTR	ShadingTex2	2
365	20006.png	Body_Shading_CTR	ShadingTex2	2
366	20007.png	Body_Tex	ShadingTex2	2
367	20008.png	Body_Shading	ShadingTex2	2
368	20009.png	Body_Tex_CTR	ShadingTex2	3
369	20010.png	Body_Shading_CTR	ShadingTex2	3
370	20011.png	Body_Tex	ShadingTex2	3
371	20012.png	Body_Shading	ShadingTex2	3
372	20013.png	Body_Tex_CTR	ShadingTex2	4
373	20014.png	Body_Shading_CTR	ShadingTex2	4
374	20015.png	Body_Tex	ShadingTex2	4
375	20016.png	Body_Shading	ShadingTex2	4
376	20017.png	Body_Tex_CTR	ShadingTex2	5
377	20018.png	Body_Shading_CTR	ShadingTex2	5
378	20019.png	Body_Tex	ShadingTex2	5
379	20020.png	Body_Shading	ShadingTex2	5
380	20021.png	Body_Tex_CTR	ShadingTex2	6
381	20022.png	Body_Shading_CTR	ShadingTex2	6
382	20023.png	Body_Tex	ShadingTex2	6
383	20024.png	Body_Shading	ShadingTex2	6
384	20025.png	Body_Tex_CTR	ShadingTex2	7
385	20026.png	Body_Shading_CTR	ShadingTex2	7
386	20027.png	Body_Tex	ShadingTex2	7
387	20028.png	Body_Shading	ShadingTex2	7
388	20029.png	Body_Tex_CTR	ShadingTex2	8
389	20030.png	Body_Shading_CTR	ShadingTex2	8
390	20031.png	Body_Tex	ShadingTex2	8
391	20032.png	Body_Shading	ShadingTex2	8
392	20033.png	Body_Tex_CTR	ShadingTex2	9
393	20034.png	Body_Shading_CTR	ShadingTex2	9
394	20035.png	Body_Tex	ShadingTex2	9
395	20036.png	Body_Shading	ShadingTex2	9
396	20037.png	Body_Tex_CTR	ShadingTex2	10
397	20038.png	Body_Shading_CTR	ShadingTex2	10
398	20039.png	Body_Tex	ShadingTex2	10
399	20040.png	Body_Shading	ShadingTex2	10
400	20041.png	Body_Tex_CTR	ShadingTex2	11
401	20042.png	Body_Shading_CTR	ShadingTex2	11
402	20043.png	Body_Tex	ShadingTex2	11
403	20044.png	Body_Shading	ShadingTex2	11
404	20045.png	Body_Tex_CTR	ShadingTex2	12
405	20046.png	Body_Shading_CTR	ShadingTex2	12
406	20047.png	Body_Tex	ShadingTex2	12
407	20048.png	Body_Shading	ShadingTex2	12
408	20049.png	Body_Tex_CTR	ShadingTex2	13
409	20050.png	Body_Shading_CTR	ShadingTex2	13
410	20051.png	Body_Tex	ShadingTex2	13
411	20052.png	Body_Shading	ShadingTex2	13
412	20053.png	Body_Tex_CTR	ShadingTex2	14
413	20054.png	Body_Shading_CTR	ShadingTex2	14
414	20055.png	Body_Tex	ShadingTex2	14
415	20056.png	Body_Shading	ShadingTex2	14
416	20057.png	Body_Tex_CTR	ShadingTex2	15
417	20058.png	Body_Shading_CTR	ShadingTex2	15
418	20059.png	Body_Tex	ShadingTex2	15
419	20060.png	Body_Shading	ShadingTex2	15
420	20061.png	Body_Tex_CTR	ShadingTex2	16
421	20062.png	Body_Shading_CTR	ShadingTex2	16
422	20063.png	Body_Tex	ShadingTex2	16
423	20064.png	Body_Shading	ShadingTex2	16
424	20065.png	Body_Tex_CTR	ShadingTex2	17
425	20066.png	Body_Shading_CTR	ShadingTex2	17
426	20067.png	Body_Tex	ShadingTex2	17
427	20068.png	Body_Shading	ShadingTex2	17
428	20069.png	Body_Tex_CTR	ShadingTex2	18
429	20070.png	Body_Shading_CTR	ShadingTex2	18
430	20071.png	Body_Tex	ShadingTex2	18
431	20072.png	Body_Shading	ShadingTex2	18
432	20073.png	Body_Tex_CTR	ShadingTex2	19
433	20074.png	Body_Shading_CTR	ShadingTex2	19
434	20075.png	Body_Tex	ShadingTex2	19
435	20076.png	Body_Shading	ShadingTex2	19
436	20077.png	Body_Tex_CTR	ShadingTex2	20
437	20078.png	Body_Shading_CTR	ShadingTex2	20
438	20079.png	Body_Tex	ShadingTex2	20
439	20080.png	Body_Shading	ShadingTex2	20
440	20081.png	Face_Tex_CTR	ShadingTex2	21
441	20082.png	Face_Shading_CTR	ShadingTex2	21
442	20083.png	Face_Tex	ShadingTex2	21
443	20084.png	Face_Shading	ShadingTex2	21
444	20085.png	Face_Tex_CTR	ShadingTex2	22
445	20086.png	Face_Shading_CTR	ShadingTex2	22
446	20087.png	Face_Tex	ShadingTex2	22
447	20088.png	Face_Shading	ShadingTex2	22
448	20089.png	Face_Tex_CTR	ShadingTex2	23
449	20090.png	Face_Shading_CTR	ShadingTex2	23
450	20091.png	Face_Tex	ShadingTex2	23
451	20092.png	Face_Shading	ShadingTex2	23
452	20093.png	Face_Tex_CTR	ShadingTex2	24
453	20094.png	Face_Shading_CTR	ShadingTex2	24
454	20095.png	Face_Tex	ShadingTex2	24
455	20096.png	Face_Shading	ShadingTex2	24
456	20097.png	Face_Tex_CTR	ShadingTex2	25
457	20098.png	Face_Shading_CTR	ShadingTex2	25
458	20099.png	Face_Tex	ShadingTex2	25
459	20100.png	Face_Shading	ShadingTex2	25
460	20101.png	Face_Tex_CTR	ShadingTex2	26
461	20102.png	Face_Shading_CTR	ShadingTex2	26
462	20103.png	Face_Tex	ShadingTex2	26
463	20104.png	Face_Shading	ShadingTex2	26
464	20105.png	Face_Tex_CTR	ShadingTex2	27
465	20106.png	Face_Shading_CTR	ShadingTex2	27
466	20107.png	Face_Tex	ShadingTex2	27
467	20108.png	Face_Shading	ShadingTex2	27
468	20109.png	Face_Tex_CTR	ShadingTex2	28
469	20110.png	Face_Shading_CTR	ShadingTex2	28
470	20111.png	Face_Tex	ShadingTex2	28
471	20112.png	Face_Shading	ShadingTex2	28
472	20113.png	Face_Tex_CTR	ShadingTex2	29
473	20114.png	Face_Shading_CTR	ShadingTex2	29
474	20115.png	Face_Tex	ShadingTex2	29
475	20116.png	Face_Shading	ShadingTex2	29
476	20117.png	Face_Tex_CTR	ShadingTex2	30
477	20118.png	Face_Shading_CTR	ShadingTex2	30
478	20119.png	Face_Tex	ShadingTex2	30
479	20120.png	Face_Shading	ShadingTex2	30
480	20121.png	Face_Tex_CTR	ShadingTex2	31
481	20122.png	Face_Shading_CTR	ShadingTex2	31
482	20123.png	Face_Tex	ShadingTex2	31
483	20124.png	Face_Shading	ShadingTex2	31
484	20125.png	Face_Tex_CTR	ShadingTex2	32
485	20126.png	Face_Shading_CTR	ShadingTex2	32
486	20127.png	Face_Tex	ShadingTex2	32
487	20128.png	Face_Shading	ShadingTex2	32
488	20129.png	Face_Tex_CTR	ShadingTex2	33
489	20130.png	Face_Shading_CTR	ShadingTex2	33
490	20131.png	Face_Tex	ShadingTex2	33
491	20132.png	Face_Shading	ShadingTex2	33
492	20133.png	Face_Tex_CTR	ShadingTex2	34
493	20134.png	Face_Shading_CTR	ShadingTex2	34
494	20135.png	Face_Tex	ShadingTex2	34
495	20136.png	Face_Shading	ShadingTex2	34
496	20137.png	Face_Tex_CTR	ShadingTex2	35
497	20138.png	Face_Shading_CTR	ShadingTex2	35
498	20139.png	Face_Tex	ShadingTex2	35
499	20140.png	Face_Shading	ShadingTex2	35
500	20141.png	Face_Tex_CTR	ShadingTex2	36
501	20142.png	Face_Shading_CTR	ShadingTex2	36
502	20143.png	Face_Tex	ShadingTex2	36
503	20144.png	Face_Shading	ShadingTex2	36
504	20145.png	Face_Tex_CTR	ShadingTex2	37
505	20146.png	Face_Shading_CTR	ShadingTex2	37
506	20147.png	Face_Tex	ShadingTex2	37
507	20148.png	Face_Shading	ShadingTex2	37
508	20149.png	Face_Tex_CTR	ShadingTex2	38
509	20150.png	Face_Shading_CTR	ShadingTex2	38
510	20151.png	Face_Tex	ShadingTex2	38
511	20152.png	Face_Shading	ShadingTex2	38
512	20153.png	Face_Tex_CTR	ShadingTex2	39
513	20154.png	Face_Shading_CTR	ShadingTex2	39
514	20155.png	Face_Tex	ShadingTex2	39
515	20156.png	Face_Shading	ShadingTex2	39
516	20157.png	Face_Tex_CTR	ShadingTex2	40
517	20158.png	Face_Shading_CTR	ShadingTex2	40
518	20159.png	Face_Tex	ShadingTex2	40
519	20160.png	Face_Shading	ShadingTex2	40
520	20161.png	Fruit_Tex_CTR	ShadingTex2	41
521	20162.png	Fruit_Shading_CTR	ShadingTex2	41
522	20163.png	Fruit_Tex	ShadingTex2	41
523	20164.png	Fruit_Shading	ShadingTex2	41
524	20165.png	Fruit_Tex_CTR	ShadingTex2	42
525	20166.png	Fruit_Shading_CTR	ShadingTex2	42
526	20167.png	Fruit_Tex	ShadingTex2	42
527	20168.png	Fruit_Shading	ShadingTex2	42
528	20169.png	Fruit_Tex_CTR	ShadingTex2	43
529	20170.png	Fruit_Shading_CTR	ShadingTex2	43
530	20171.png	Fruit_Tex	ShadingTex2	43
531	20172.png	Fruit_Shading	ShadingTex2	43
532	20173.png	Fruit_Tex_CTR	ShadingTex2	44
533	20174.png	Fruit_Shading_CTR	ShadingTex2	44
534	20175.png	Fruit_Tex	ShadingTex2	44
535	20176.png	Fruit_Shading	ShadingTex2	44
536	20177.png	Fruit_Tex_CTR	ShadingTex2	45
537	20178.png	Fruit_Shading_CTR	ShadingTex2	45
538	20179.png	Fruit_Tex	ShadingTex2	45
539	20180.png	Fruit_Shading	ShadingTex2	45
540	20181.png	Fruit_Tex_CTR	ShadingTex2	46
541	20182.png	Fruit_Shading_CTR	ShadingTex2	46
542	20183.png	Fruit_Tex	ShadingTex2	46
543	20184.png	Fruit_Shading	ShadingTex2	46
544	20185.png	Fruit_Tex_CTR	ShadingTex2	47
545	20186.png	Fruit_Shading_CTR	ShadingTex2	47
546	20187.png	Fruit_Tex	ShadingTex2	47
547	20188.png	Fruit_Shading	ShadingTex2	47
548	20189.png	Fruit_Tex_CTR	ShadingTex2	48
549	20190.png	Fruit_Shading_CTR	ShadingTex2	48
550	20191.png	Fruit_Tex	ShadingTex2	48
551	20192.png	Fruit_Shading	ShadingTex2	48
552	20193.png	Fruit_Tex_CTR	ShadingTex2	49
553	20194.png	Fruit_Shading_CTR	ShadingTex2	49
554	20195.png	Fruit_Tex	ShadingTex2	49
555	20196.png	Fruit_Shading	ShadingTex2	49
556	20197.png	Fruit_Tex_CTR	ShadingTex2	50
557	20198.png	Fruit_Shading_CTR	ShadingTex2	50
558	20199.png	Fruit_Tex	ShadingTex2	50
559	20200.png	Fruit_Shading	ShadingTex2	50
560	20201.png	Fruit_Tex_CTR	ShadingTex2	51
561	20202.png	Fruit_Shading_CTR	ShadingTex2	51
562	20203.png	Fruit_Tex	ShadingTex2	51
563	20204.png	Fruit_Shading	ShadingTex2	51
564	20205.png	Fruit_Tex_CTR	ShadingTex2	52
565	20206.png	Fruit_Shading_CTR	ShadingTex2	52
566	20207.png	Fruit_Tex	ShadingTex2	52
567	20208.png	Fruit_Shading	ShadingTex2	52
568	20209.png	Fruit_Tex_CTR	ShadingTex2	53
569	20210.png	Fruit_Shading_CTR	ShadingTex2	53
